customer_id,full_name,email,phone,address,date_of_birth,age,job,marital,education,has_default,balance,has_housing_loan,has_personal_loan,contact_type,last_contact_day,last_contact_month,last_contact_duration_sec,campaign_contacts,days_since_prev_contact,previous_contacts,previous_outcome,subscribed_deposit,country,zip_code,language
BM-02162,Lewis Smith,amorrison@example.net,+34982940702,"Canale Marta, 98 Appartamento 6, 86037, Palata (CB)",1998-03-03,28.0,retired,single,primary,no,3762.27,yes,no,cellular,31,oct,1941.0,20,73,5,unknown,no,LU,57623,fr
BM-02163,Univ.Prof. Friedbert Plath B.Eng.,ugolino56@example.com,597.414.7080x210,"74936 Nancy Overpass Apt. 827, Port Jim, ME 32983",1984-12-25,41.0,entrepreneur,single,tertiary,yes,,yes,yes,cellular,23,apr,144.0,38,959,20,unknown,no,SI,87650,en
BM-02164,Dott. Vittorio Antonello,xmartin@example.net,+33 5 49 89 88 74,"3, rue de Roux, 38194 Sainte Marthe",1996-09-08,29.0,entrepreneur,married,secondary,yes,2631.53,yes,yes,telephone,5,apr,1851.0,17,965,22,failure,no,LU,77815,nl
BM-02165,Mrs Karen Mitchell,kathleen37@example.com,+34987166112,"Trubinallee 4/7, 11844 Ansbach",1989-10-28,36.0,entrepreneur,single,secondary,no,-1980.65,yes,yes,telephone,14,mar,2518.0,18,191,24,unknown,no,SI,71915,fr
BM-02166,Troy Eaton,louis85@example.org,03318476306,"Rambla Guiomar Vara 76, Ceuta, 14164",1974-10-22,51.0,entrepreneur,single,unknown,unknown,5503.93,yes,no,unknown,14,mar,2699.0,40,39,15,other,no,MT,98337,fr
BM-02167,Manolo Teruel-Colomer,renecouturier@example.net,+33 6 38 57 03 80,"039 Garcia Mill Suite 742, Port Jackie, FL 30008",1986-09-27,,services,married,tertiary,unknown,-1285.14,no,yes,telephone,8,dec,1629.0,22,254,21,failure,no,IE,92761,pl
BM-02168,Allan Bevan,teresa99@example.com,+39 082481492,"33, avenue Lombard, 80141 Robinboeuf",1947-06-01,78.0,admin,single,secondary,unknown,2363.1,no,yes,telephone,25,may,1760.0,24,442,10,other,yes,BG,37620,it
BM-02169,Ing. Iwan Thies B.Eng.,chauvinagathe@example.org,+34 972480883,"20216 Pineda Ferry Suite 330, Hallberg, MO 04926",1959-04-13,67.0,services,divorced,secondary,yes,3921.11,no,no,telephone,4,dec,622.0,46,122,0,unknown,no,GR,92590,pl
BM-02170,Cameron Godfrey-Evans,bfuster@example.net,+49(0)4494737025,"Urbanización Tadeo Ballesteros 76, Vizcaya, 41319",2000-02-21,26.0,unemployed,divorced,secondary,no,6994.4,no,yes,telephone,2,feb,2608.0,15,798,13,failure,no,MT,72723,pt
BM-02171,Lindsay Clay,okhan@example.org,+44(0)292018595,"Müllerstr. 16-49, 31330 Grafenau",1979-12-24,46.0,admin,single,tertiary,unknown,717.39,no,no,unknown,6,mar,3166.0,39,455,16,failure,no,BG,07859,en
BM-02172,Brooke Flynn,ramosjesse@example.com,+44(0)121 496 0092,"Cuesta Selena Franch 65 Piso 0 , Melilla, 09699",1948-08-25,77.0,retired,single,tertiary,unknown,1940.69,no,yes,telephone,3,nov,3918.0,25,567,4,success,no,PT,22771,it
BM-02173,Dr Dean Khan,andersonjulie@example.com,0114 4960673,"20229 Charles Place Apt. 080, Sanchezburgh, IA 25202",1938-01-07,88.0,retired,single,unknown,no,-4914.17,yes,yes,unknown,9,oct,2272.0,15,291,3,failure,no,FI,40654,pt
BM-02174,Alphonse Deschamps,langloisgerard@example.org,05 49 40 32 10,"Flat 14S, Stone Trafficway, Cunninghamview, M4 0XX",1946-10-03,79.0,admin,divorced,primary,no,1363.09,no,no,unknown,23,apr,1193.0,14,224,15,other,no,GB,70736,pl
BM-02175,Manuel Filogamo,beth15@example.org,+33 2 69 56 66 43,"Rambla de Jacobo Mendizábal 364, Almería, 08968",1972-08-22,53.0,retired,married,secondary,yes,870.96,no,yes,unknown,16,jul,418.0,44,245,17,success,no,CY,72684,en
BM-02176,Henriette Hendriks B.Sc.,xali@example.com,+49 (0) 8580 868957,"Cuesta Gervasio Borja 940, Murcia, 20904",1961-01-29,65.0,self-employed,single,tertiary,no,558.34,no,yes,unknown,28,mar,2283.0,47,511,4,other,no,HR,37988,pl
BM-02177,Maurilio Toscanini,rosselliniornella@example.net,08081570712,"Contrada Farnese, 28, 53020, Petroio (SI)",1939-12-25,86.0,retired,married,tertiary,no,-2298.97,no,yes,telephone,31,feb,3162.0,21,559,24,unknown,no,SI,50960,en
BM-02178,Stanislav Renner B.Eng.,rosina24@example.com,+33 3 21 43 63 43,"Piazza Riccati, 36, 98064, Colla Maffone (ME)",1972-09-04,53.0,student,single,unknown,yes,-818.27,no,no,unknown,31,oct,2982.0,12,905,8,other,no,SK,15372,it
BM-02179,Christine Bryant,lcabello@example.com,555.627.9738,"7829 Martinez Station Apt. 731, New Robertstad, NC 47498",,34.0,housemaid,single,secondary,yes,2743.42,no,yes,telephone,31,jul,2233.0,47,302,1,other,yes,MT,87938,en
BM-02180,Beppe Giunti,jnicolas@example.com,441.946.3759x782,"Niemeierring 634, 73636 Arnstadt",1975-02-18,51.0,housemaid,married,unknown,no,1634.36,no,no,unknown,16,sep,616.0,27,521,13,failure,no,FI,46233,pt
BM-02181,Hasso Hiller,jaenloreto@example.net,+39 0303358490,"9052 Hall Prairie Apt. 173, North Jenniferborough, IL 80502",1942-01-21,84.0,housemaid,single,tertiary,yes,-1262.71,yes,no,cellular,9,aug,716.0,29,34,7,failure,no,HR,35938,pt
BM-02182,Stewart Richardson-Fuller,gmoore@example.org,+49 (0) 1898 183734,"74, avenue Roger, 29625 Georges-sur-Mer",1974-02-15,52.0,unemployed,divorced,secondary,no,2091.46,yes,yes,telephone,5,mar,2546.0,28,500,14,other,yes,FR,39334,nl
BM-02183,Donatello Ludovisi,junitzkarina@example.com,37835081671,"Contrada Giustino, 2, 10054, Sauze Di Cesana (TO)",1982-12-14,43.0,services,divorced,secondary,yes,2348.35,no,no,telephone,19,jan,1051.0,8,731,25,other,no,PL,92908,nl
BM-02184,Nanni Ferrante,immo60@example.net,07956732121,"Urbanización de Nerea Olivares 928 Apt. 51 , Huesca, 31831",1987-07-03,38.0,housemaid,divorced,primary,yes,-557.75,no,no,telephone,10,apr,1049.0,44,871,20,success,yes,CY,41104,es
BM-02185,Editha Heß,lea89@example.com,020 7946 0466,"Cañada de Baltasar Méndez 3, Tarragona, 10690",1959-07-15,66.0,services,single,unknown,unknown,2445.44,yes,yes,telephone,10,jun,,11,996,23,unknown,yes,AT,58546,pt
BM-02186,Karen Mckinney,tpelaez@example.org,200-715-3595x35158,"482, rue Aimé Bertin, 82516 Royer",1989-11-09,36.0,unemployed,divorced,primary,yes,-4798.92,yes,yes,telephone,23,dec,929.0,47,393,18,other,no,GB,79420,nl
BM-02187,Eugène Diallo de Nicolas,riverajoshua@example.org,+39 08824291670,"13335 Ross Mount, Carterburgh, WA 75115",,54.0,retired,divorced,tertiary,no,151.11,no,yes,cellular,10,jan,441.0,29,461,22,unknown,no,US,21612,pl
BM-02188,Petros Kostolzin B.Eng.,wardzoe@example.org,+33 4 99 82 75 69,"0 Burrows Pass, East Philip, BA3N 6YS",1960-09-14,65.0,entrepreneur,single,primary,yes,-1875.87,no,no,unknown,29,feb,3186.0,8,321,4,failure,no,SE,82367,es
BM-02189,Prof. Kirsten Gotthard MBA.,qguilbert@example.net,01159404385,"Wellerplatz 8869, 38516 Schmölln",1969-01-06,,admin,divorced,tertiary,yes,-673.26,yes,no,telephone,5,may,119.0,43,222,0,other,no,LV,45503,es
BM-02190,Dr Amanda Robson,ebohlander@example.org,+33 4 91 20 25 92,"USS Gardner, FPO AE 41083",1953-06-17,72.0,retired,divorced,unknown,unknown,,no,no,unknown,27,dec,3451.0,29,441,16,other,no,GB,17332,de
BM-02191,Richard Ramirez,burkeadam@example.net,(07181) 562809,"Flat 8, Reynolds Corner, Lake Leslie, GY25 8AR",1978-02-18,48.0,entrepreneur,divorced,unknown,yes,,yes,no,cellular,3,feb,2560.0,11,616,17,failure,no,SI,68987,it
BM-02192,Cameron Holmes,mariepoulain@example.com,(621)939-7823x705,"Silvana-Jüttner-Straße 5/1, 06381 Spremberg",1942-12-29,83.0,admin,divorced,tertiary,yes,,no,yes,telephone,31,jul,3067.0,40,451,0,unknown,no,PT,65223,fr
BM-02193,Cynthia Peck,kgute@example.org,001-859-765-1781x89306,"Paseo Nacio Trujillo 592 Apt. 07 , Huelva, 42314",1963-02-25,63.0,self-employed,divorced,unknown,no,2890.69,no,yes,cellular,27,oct,2015.0,46,288,7,unknown,no,NL,17571,pl
BM-02194,Cecilia Cabo Prado,philippinemartineau@example.org,+34803807525,"Stiebitzring 7-5, 08455 Eisenhüttenstadt",1996-03-08,30.0,management,single,unknown,yes,-3597.89,yes,yes,unknown,8,jan,1234.0,33,428,14,failure,no,GB,85094,pt
BM-02195,Reginald Metz,korinnaheintze@example.net,370.533.9418,"Glorieta Anastasia Quesada 91 Puerta 5 , La Rioja, 40778",1981-08-21,44.0,services,divorced,secondary,unknown,-972.39,yes,no,unknown,30,dec,1640.0,12,243,20,other,no,SI,60786,en
BM-02196,Stuart Roberts,michael29@example.com,+1-980-665-1997x6291,"0293 Morris Prairie, Port Sean, NV 39434",1988-02-28,38.0,blue-collar,married,tertiary,unknown,1724.14,no,no,unknown,15,feb,2504.0,16,281,21,failure,no,SK,45494,nl
BM-02197,Univ.Prof. Mikhail Fischer MBA.,marchalchristelle@example.com,+49(0)4557600603,"Flat 09k, Hilary Tunnel, North Adrian, SM0 0AW",1991-09-29,34.0,management,divorced,secondary,unknown,-1800.26,yes,yes,unknown,27,may,927.0,9,165,22,unknown,no,LU,52322,de
BM-02198,Emperatriz Castejón Solano,bernarda21@example.org,(330)381-9637x8629,"C. Amílcar Chaparro 5 Puerta 8 , Córdoba, 06387",1999-02-27,27.0,retired,single,secondary,unknown,3922.21,no,no,unknown,3,may,3903.0,36,114,17,success,no,BE,15157,en
BM-02199,Aurelia Moll-Pizarro,arnaleustaquio@example.org,(09201) 16672,"Jopichallee 72, 86489 Biedenkopf",1960-05-24,65.0,management,single,tertiary,unknown,-3997.32,yes,no,unknown,20,oct,272.0,18,12,8,success,no,EE,68646,nl
BM-02200,Charles Webb,gelsomina52@example.org,+39 33799263032,"64379 Joseph Gardens, Andradeborough, KS 11270",2001-04-04,25.0,retired,married,secondary,unknown,2885.17,yes,no,cellular,1,may,1489.0,24,184,11,failure,no,DK,75111,pt
BM-02201,Kathleen Young,cabreramarcela@example.net,(481)964-6920,"Contrada Guicciardini, 68 Appartamento 5, 39050, Untereggen (BZ)",1972-05-14,53.0,self-employed,single,unknown,no,3283.73,yes,no,unknown,18,sep,3676.0,15,253,9,other,yes,HU,18488,
BM-02202,Manuel Migliaccio,theophile12@example.net,+34 901483305,"92 Murphy Streets, Port Frederickport, L9A 7BU",2006-05-05,19.0,technician,married,unknown,yes,-3041.18,yes,no,unknown,13,aug,1482.0,21,52,20,failure,no,CZ,31976,nl
BM-02203,Henri Ferreira,operrin@example.com,269.216.6325x19814,"448 Wilson Roads, Lake Samuel, OH 31757",1969-05-08,56.0,services,divorced,primary,yes,2402.11,yes,yes,cellular,16,may,1783.0,11,528,12,success,no,ES,56586,en
BM-02204,Nazario del Barroso,mike69@example.com,+34 874 52 78 43,"chemin Weber, 04178 Texierdan",1966-02-18,60.0,admin,married,secondary,no,6044.71,no,no,telephone,13,apr,,7,906,13,success,no,LT,66404,nl
BM-02205,Dr Paula Robinson,milomazzeo@example.net,+34947 561 303,"Borgo Pastine, 2, 50067, Rosano (FI)",1976-01-31,50.0,unemployed,single,tertiary,yes,701.97,no,no,telephone,2,dec,1043.0,6,326,3,success,yes,SE,74933,de
BM-02206,Maricruz Galiano-Carvajal,leconteraymond@example.net,(02907) 56376,"Urbanización Godofredo Sosa 95, Granada, 04314",1986-01-09,40.0,unemployed,divorced,tertiary,yes,392.65,yes,no,cellular,11,aug,2441.0,39,227,8,success,no,LV,62320,fr
BM-02207,Olga Montessori,rbattisti@example.net,+34842 102 384,"Via de María Fernanda Menéndez 78 Puerta 8 , Salamanca, 17951",2000-04-01,26.0,management,divorced,tertiary,yes,1613.35,no,no,telephone,23,oct,3609.0,21,410,1,other,no,DK,17249,en
BM-02208,Sophia Camanni,segebahnkilian@example.net,0386532682,"39325 Christina Prairie Apt. 756, Phillipsport, PA 83741",1946-05-03,79.0,housemaid,married,unknown,yes,-983.74,yes,yes,unknown,9,mar,114.0,21,824,3,failure,no,PL,20085,it
BM-02209,Salomé Garcia Vazquez,dsolomon@example.net,06916 936014,"Vial de Jose Francisco Requena 4, Cantabria, 50833",1987-07-24,38.0,entrepreneur,single,unknown,unknown,5082.08,yes,no,unknown,24,feb,1830.0,15,486,24,success,no,FI,39638,es
BM-02210,Pierangelo Scamarcio,arnalreina@example.net,+1-421-945-4041x23245,"Piazza Silvia, 96 Appartamento 52, 14100, Valgera (AT)",1984-09-13,41.0,blue-collar,married,primary,yes,767.31,yes,yes,cellular,23,jan,2989.0,9,661,23,failure,no,LV,25277,es
BM-02211,Margaret Hardy,yvonnesinclair@example.com,(200)979-7720x0872,"7146 Jose Port Suite 322, East Brianberg, LA 07464",1942-10-28,83.0,self-employed,single,tertiary,no,4669.87,no,no,unknown,11,may,771.0,41,463,5,other,no,FI,98614,de
BM-02212,Karolin Girschner,dunja62@example.com,+33 (0)4 57 61 95 61,"78, chemin Marthe Maurice, 45373 Laurent",1986-09-24,39.0,retired,divorced,secondary,yes,-2308.93,yes,yes,unknown,30,dec,3855.0,26,595,14,failure,no,US,70253,nl
BM-02213,Arnaude Dufour,xvilalta@example.net,+33 (0)1 30 44 00 89,"Contrada Giacinto, 22, 95013, Fiumefreddo Di Sicilia (CT)",1957-02-19,69.0,retired,married,primary,unknown,1181.77,yes,yes,telephone,7,sep,1616.0,50,337,5,unknown,no,US,64855,es
BM-02214,Sabine Delahaye,melaniamorpurgo@example.net,+39 047143521,"Incrocio Beccaria, 52, 30133, Giudecca (VE)",1997-05-29,28.0,student,divorced,unknown,unknown,1896.94,yes,no,cellular,20,jan,3880.0,3,636,0,other,no,BG,87177,es
BM-02215,Beppe Pareto,kimjoseph@example.com,(06567) 07565,"Paseo Lola Esteban 18, Barcelona, 29559",1940-08-14,85.0,blue-collar,single,unknown,unknown,3067.31,no,no,telephone,29,jul,1406.0,27,404,12,failure,no,AT,14569,en
BM-02216,Diether Jessel MBA.,wguilbert@example.com,0420914442,"rue Colette Bonnin, 76568 Launay",1937-12-01,88.0,admin,single,tertiary,no,-2608.22,yes,no,cellular,4,jul,1837.0,27,623,16,unknown,no,GR,48186,de
BM-02217,Elba Robledo Salvà,weihmanninka@example.com,05451 27422,"Alma-Langern-Straße 4-2, 56222 Northeim",1968-11-01,57.0,self-employed,married,unknown,yes,2721.54,no,yes,telephone,23,nov,291.0,3,274,17,failure,no,LU,08565,en
BM-02218,Antoinette Riou,mcdonaldanita@example.com,+39 3780102212,"Via Greco, 0, 89819, Monterosso Calabro (VV)",1998-07-28,27.0,unemployed,married,tertiary,no,784.72,no,no,unknown,13,jul,730.0,28,299,17,unknown,no,AT,93267,en
BM-02219,Anastasie Chartier,tgianinazzi@example.org,+39 0432269227,"49303 Sarah Heights Apt. 231, Lake Marktown, CA 98389",1994-06-29,31.0,entrepreneur,single,primary,unknown,5885.84,no,no,telephone,6,jul,2342.0,31,608,10,other,yes,AT,55817,nl
BM-02220,Gabriele Pasolini,roviraroque@example.org,+1-495-779-0528x55466,"Piazza Caffarelli, 60, 27021, Bereguardo (PV)",2005-09-03,20.0,self-employed,married,unknown,unknown,1713.54,yes,yes,unknown,16,jul,1424.0,47,871,16,unknown,no,LT,57624,en
BM-02221,Leslie Hope,massonalice@example.net,001-864-838-2974x2434,"Vial de José Berenguer 163, Las Palmas, 21416",1937-05-26,88.0,blue-collar,divorced,secondary,no,7225.08,yes,yes,cellular,8,oct,2130.0,38,510,15,failure,no,LU,10256,pl
BM-02222,Sébastien Le Blanchet,lmace@example.net,00414904691,"014 Payne Harbors, Deantown, E71 1ZS",2002-02-15,24.0,technician,married,primary,no,6128.85,no,yes,telephone,22,feb,3510.0,24,493,21,failure,no,CY,38749,nl
BM-02223,Montserrat Moya Galiano,marc32@example.org,001-817-963-7262x38710,"472 Mclaughlin Bridge, Johnsonville, MN 14701",1977-12-28,48.0,retired,married,primary,unknown,4622.18,yes,no,cellular,21,sep,775.0,50,394,0,success,no,SE,98957,pt
BM-02224,Piermaria Nitti-Lettiere,samantha96@example.org,04 88 59 23 77,"Flat 5, Norman Springs, East Andrea, L4F 4RZ",1993-09-23,32.0,blue-collar,married,primary,unknown,1555.92,yes,yes,telephone,31,feb,3593.0,16,660,14,other,no,LU,81139,fr
BM-02225,Dr. Bryan Morgan,michelpaul@example.net,+33 2 33 37 81 27,"97, chemin Roche, 53751 Saint Éléonore-sur-Mer",1953-11-27,72.0,blue-collar,divorced,secondary,no,1664.03,no,yes,telephone,2,aug,2385.0,36,170,21,success,no,SI,01852,nl
BM-02226,Lisa Hayden,jerry74@example.com,+34900636475,"Rambla Carlota Marquez 6, Madrid, 43694",1984-02-10,42.0,housemaid,single,tertiary,unknown,130.17,yes,no,unknown,28,aug,2502.0,11,426,8,failure,no,DE,34229,pl
BM-02227,Rafaela Villalonga,sarafox@example.com,0252893013,"8, avenue Arnaud, 77251 Saint Véroniquedan",1997-11-15,28.0,entrepreneur,single,primary,yes,-948.42,no,yes,cellular,27,aug,,2,533,7,unknown,no,EE,14851,de
BM-02228,Victoire Andre-Hebert,jaimemateu@example.com,+33 (0)3 65 80 18 76,"Incrocio Puccio, 830, 50063, Figline E Incisa Valdarno (FI)",1965-06-28,60.0,housemaid,divorced,tertiary,unknown,1936.64,no,yes,cellular,10,nov,146.0,45,544,24,failure,no,HR,87564,pl
BM-02229,Cesar Almagro Gelabert,peter83@example.org,+34 949 72 04 17,"Studio 66, Ball Well, Lauraberg, WA2Y 4GT",1963-03-25,63.0,unemployed,married,primary,yes,1388.78,no,no,telephone,5,mar,,49,916,11,unknown,no,DK,31125,pt
BM-02230,Dr Mohammed Davies,eugenepineau@example.org,02232 99240,"Strada Uberto, 682, 33072, Casarsa Della Delizia (PN)",2007-10-22,18.0,admin,divorced,unknown,no,8243.84,no,yes,telephone,6,mar,930.0,41,285,14,success,no,GB,27862,en
BM-02231,Beth West,jarvisfrances@example.net,0482525342,"Contrada Sinisi, 32 Piano 9, 25026, Pontevico (BS)",1965-02-04,61.0,services,married,primary,no,,yes,yes,cellular,21,jun,1173.0,20,41,18,unknown,no,IE,45552,de
BM-02232,Demetrio Azcona Coronado,williamsontina@example.net,(347)347-0557x4366,"89894 David Light Apt. 879, Downsmouth, KY 43989",1943-04-16,83.0,entrepreneur,married,primary,unknown,,yes,no,cellular,31,jul,2349.0,36,751,3,other,no,BG,79133,pl
BM-02233,Dipl.-Ing. Almuth Vogt,brianelliott@example.net,+34800015840,"Contrada Franscini, 60, 24029, Vertova (BG)",1998-08-20,27.0,admin,married,tertiary,unknown,1948.35,no,yes,telephone,27,feb,1220.0,26,354,24,failure,no,LT,87366,nl
BM-02234,Josette de Mace,olgajungfer@example.org,(570)803-9923x0452,"73, rue Carpentier, 53666 Aubryboeuf",1957-12-08,68.0,housemaid,single,unknown,no,1713.05,no,yes,unknown,3,apr,115.0,48,384,3,failure,no,IT,73487,fr
BM-02235,Lars Ditschlerin B.Eng.,hans-willigertz@example.net,0442912724,"2, rue Étienne Joseph, 67420 Charpentier",1955-12-07,70.0,student,single,tertiary,yes,-3818.95,yes,yes,unknown,25,jul,1743.0,44,42,1,other,no,LT,06260,pl
BM-02236,Thibault Diaz,qgargallo@example.org,+1-440-522-5762x0773,"Alameda de Valentín Madrigal 606, Girona, 18122",1969-08-18,56.0,technician,divorced,tertiary,no,1366.66,yes,yes,cellular,1,mar,3900.0,38,4,6,unknown,no,SE,98867,es
BM-02237,Gregory Sanchez,arzuholsten@example.org,+49(0)8957 80621,"Via Aldobrandi, 8 Piano 4, 33097, Barbeano (PN)",2008-03-21,18.0,services,married,primary,unknown,765.49,yes,no,telephone,25,apr,504.0,34,492,18,unknown,no,BG,95961,de
BM-02238,Ms Natasha Taylor,fagottodomenico@example.com,+34 862 910 243,"Kitzmannallee 8, 81547 Eberswalde",1998-12-22,,blue-collar,single,secondary,no,-1178.33,no,yes,cellular,2,jul,653.0,27,82,25,failure,no,SE,99223,fr
BM-02239,Jennifer Tormo Palacio,rosalessilvia@example.org,(04946) 14928,"Nelly-Hendriks-Allee 3-4, 90419 Grevesmühlen",1971-11-01,54.0,admin,divorced,secondary,unknown,4736.38,no,yes,cellular,27,nov,,26,687,23,failure,no,FI,71867,pl
BM-02240,Ilaria Gregorio,arnfried97@example.org,(0117) 4960160,"Flat 18k, James Trail, West Mandy, G3W 1PA",1990-07-16,35.0,management,divorced,tertiary,unknown,-5096.14,yes,no,unknown,25,jun,871.0,1,143,1,failure,no,AT,02932,de
BM-02241,Maria Saffi,egiralt@example.org,+34 986 710 032,"4, boulevard de Blanc, 14454 Aubry",1965-01-10,61.0,management,single,secondary,unknown,1608.65,yes,no,cellular,28,apr,1880.0,37,505,24,success,no,AT,16556,pt
BM-02242,Lisandro Recio,leonardsmith@example.org,01914960907,"C. Florentina Pardo 82, Teruel, 21072",1970-04-01,56.0,technician,single,tertiary,unknown,1967.26,no,no,cellular,9,dec,3896.0,1,866,8,other,no,FI,98278,pt
BM-02243,Áurea Carmona Sevillano,helen28@example.com,+49(0)6344 86033,"3 Emily Estate, Baileyfurt, DH04 9XY",1981-12-10,,services,married,primary,unknown,-1291.14,yes,no,telephone,15,apr,873.0,1,396,12,other,no,PL,06007,nl
BM-02244,Claudio Grisoni,bakerjesse@example.net,580-544-9677,"Callejón de Julie Pons 83, Ourense, 23330",1984-12-04,41.0,blue-collar,single,unknown,yes,-1587.25,yes,no,cellular,13,may,75.0,16,158,25,other,no,BG,14354,
BM-02245,Jennifer Smith,suekrue70@example.net,+39 0782070670,"Pasadizo Álvaro Fortuny 56, Girona, 16275",1949-07-19,76.0,unemployed,divorced,secondary,no,-641.73,no,yes,cellular,26,jan,3221.0,30,70,3,unknown,yes,EE,77890,de
BM-02246,Janko Speer,julian99@example.com,04302 64354,"975, boulevard de Jacquet, 18966 Baudry",1950-08-16,75.0,management,single,unknown,unknown,1468.9,no,yes,unknown,23,may,2260.0,29,747,6,success,no,FI,24532,nl
BM-02247,Megan Vang,erasmo81@example.net,+49(0) 986511884,"223 Heather Haven, New Mark, IA 76511",2008-04-14,18.0,blue-collar,single,tertiary,no,2044.79,no,no,telephone,7,feb,3269.0,20,656,7,success,no,LT,06423,de
BM-02248,Inocencio Armengol Montero,claudemorvan@example.org,+33 (0)3 64 03 41 04,"Pasadizo de Calisto Ferrera 68, La Rioja, 45566",1948-01-10,,blue-collar,single,primary,no,-3177.08,no,yes,unknown,12,mar,1837.0,30,682,4,failure,no,HU,82834,pl
BM-02249,Joséphine Carpentier,kmoreno@example.com,853-975-3408,"Studio 20, Kate Radial, Natashastad, EX5H 9ZZ",1964-11-23,61.0,student,divorced,tertiary,no,7329.42,yes,yes,unknown,24,mar,2947.0,18,288,19,other,no,HU,86130,pl
BM-02250,Dimas Esparza-Quevedo,lucvasseur@example.org,+39 350121462,"5 Horton Prairie, Bowenside, DH32 0NS",,25.0,technician,single,tertiary,no,4328.65,no,no,unknown,24,may,3473.0,33,288,22,unknown,no,SK,72935,en
BM-02251,Philip Taylor,lorenzo95@example.com,+34921312053,"Strada Piacentini, 283, 25077, Roe' (BS)",1983-04-18,43.0,unemployed,married,secondary,no,4694.34,no,yes,cellular,12,aug,3012.0,45,16,8,failure,no,CZ,96205,pl
BM-02252,Marcelino Jáuregui,fredovarano@example.net,01856546452,"Viale Acerbi, 731, 80053, Quisisana (NA)",1951-12-16,74.0,blue-collar,divorced,primary,yes,2341.18,no,yes,telephone,4,apr,3813.0,7,393,16,success,yes,CY,83366,it
BM-02253,Mr Jack Graham,kimberly74@example.net,+34821282717,"Glorieta de Donato Pardo 74 Piso 3 , Ceuta, 46094",2002-11-24,23.0,blue-collar,divorced,unknown,unknown,2490.07,no,no,telephone,13,jun,1866.0,11,36,0,unknown,no,LV,86539,
