transaction_id,customer_id,customer_name,customer_dob,customer_email,customer_phone,customer_address,originator_account,beneficiary_account,beneficiary_name,transaction_type,amount,currency,transaction_date,originator_country,beneficiary_country,risk_score,is_suspicious,aml_flag,ip_address,device_id
TXN-003198,CUST-01106,Sigrid Hoffmann B.Sc.,1968-04-21,lyonsvincent@example.org,09446 197925,"Huhnstr. 50-53, 17713 Hechingen",GB70EJQK44458831598714,DE55400821214840548039,Kristian Kobelt B.A.,CASH_WITHDRAWAL,15172.84,USD,2025-12-15 05:22:43,YE,VE,66.5,0,CLEAR,214.36.187.90,1102450a-351
TXN-003199,CUST-01170,Martine Pineau,1989-02-25,paul59@example.net,(01554) 20047,"525 Thomas Ridges, South Dorothy, W53 3XT",GB37HKJT05360463678292,FR5331247649516348958053315,,CASH_DEPOSIT,4031.57,USD,2024-06-21 07:23:15,AU,JP,39.1,0,CLEAR,31.198.54.243,329c86c4-e69
TXN-003200,CUST-00266,Andrew Robles,1950-12-25,acedoconcepcion@example.org,0648645541,"Rotonda Cuomo, 94 Appartamento 7, 20018, Sedriano (MI)",GB92JLTP81359331953683,GB23QXAY34432836923402,,INTERNAL_TRANSFER,3236.68,USD,07/16/2025,CZ,CH,47.5,0,CLEAR,221.226.26.19,3baf56ca-51b
TXN-003201,CUST-00046,Nicanor Cosme Echeverría Cantero,1991-04-15,vitosole@example.net,+49(0)1780 581097,"Vicolo Tirabassi, 4 Piano 6, 20845, Sovico (MB)",IT40G0371678500013524461172,GB53KWVE78417568430307,Stella Moschino,SEPA,6206.33,EUR,2025-11-22 03:11:27,CZ,VE,40.5,0,CLEAR,134.118.165.135,db5f91dd-b1e
TXN-003202,CUST-00216,Robin Kelly,1964-12-28,vllado@example.com,(307)819-9039x82190,"931 Bryan Alley Suite 861, Lake Rachelchester, VI 60919",IT18N4529158588239859440474,DE93213127506833593826,Giacobbe Brugnaro,CASH_DEPOSIT,583.18,USD,2025-07-29 12:44:50,MT,,56.8,0,CLEAR,204.87.65.35,acd10365-250
TXN-003203,CUST-00617,Aroa Macias Gomila,1974-04-13,gcosta@example.net,+33 (0)5 33 89 46 43,"Via Patrizio, 6 Appartamento 52, 26859, Valera Fratta (LO)",GB85SIRG81806459521564,DE73228304307579995888,Ms Nicola Patel,CASH_WITHDRAWAL,926.3,EUR,2025-07-04 06:36:14,NG,PL,24.6,0,CLEAR,28.162.208.43,3094f470-2cb
TXN-003204,CUST-01065,Irene Holt-Heintze,2003-08-07,gayeugene@example.org,0228134806,"Pohlallee 988, 38184 Kaiserslautern",FR3070290179798143653181912,ES9180111187078629457900,Molly Howe,SWIFT,-44920.36,JPY,2025-03-30 19:59:28,VE,IN,42.9,0,CLEAR,170.30.228.140,3966ab27-f33
TXN-003205,CUST-00270,Severino Conrado Quiroga Garzón,1993-05-05,davisoncolin@example.com,+49(0)0862 69718,"Miodrag-Klemt-Gasse 2-4, 88109 Kemnath",ES5403191803200046799378,FR5372207966823690002471197,Ingeburg Schäfer,CASH_WITHDRAWAL,1065.28,CHF,2026-04-12 00:40:42,BG,PG,45.2,0,CLEAR,164.166.196.204,2f23d3de-c5c
TXN-003206,CUST-00298,André Bonnin,1948-04-10,katherinejones@example.org,+49(0)6971 461172,"Hans-Gerd-Kreusel-Ring 8-1, 86021 Badalzungen",DE61357373680969977314,GB74MYRF96847997817469,,SWIFT,62.19,EUR,2025-02-13 01:54:24,EE,VE,34.8,0,CLEAR,166.187.176.26,d7d0aab1-75c
TXN-003207,CUST-00099,Costantino Borroni,1965-02-03,munozlaurent@example.net,001-415-695-1576x1937,"Glorieta de Lidia Checa 850, Melilla, 43466",GB24AYLE70417686946419,GB76YMUN27260203457080,Lucy Daniel de la Dos Santos,INTERNAL_TRANSFER,30780.39,USD,2025-04-12 18:54:02,KW,LU,69.0,1,SAR_FILED,121.53.4.109,acb11de9-4ac
TXN-003208,CUST-00070,Wilhelm Kroker,1950-04-28,roskotheckehard@example.net,(0151) 4960915,"Alameda de Mireia Velasco 65, Murcia, 07765",GB68WLRJ49932324041284,IT49R2777008219799987831151,Christina Reyes,INTERNAL_TRANSFER,1108.18,USD,2025-07-13 07:58:20,DE,FI,40.5,0,CLEAR,144.213.118.211,a480aad3-739
TXN-003209,CUST-00661,Jacqueline Jones,1948-07-03,ptomei@example.org,965.580.8029x1021,"Minna-Meister-Weg 19-47, 55176 Freising",GB88BFFH25909778192742,GB27MHIE05688266048815,Regina Ritter,WIRE_TRANSFER,14640.37,JPY,2025-11-09 06:20:58,GR,MT,63.9,1,UNDER_REVIEW,105.43.7.141,4a989c72-364
TXN-003210,CUST-00385,Richard Wilkinson,1986-05-04,tpoelitz@example.com,+34 947680599,"38, boulevard de Lefebvre, 60573 Lefèvre",GB52PHVG62162386278539,FR9547409321659903701240002,Carolina Gomila Serrano,SEPA,5588.36,JPY,2025-03-03 23:06:09,AU,LV,28.4,0,CLEAR,71.59.113.96,56a7071c-9f3
TXN-003211,CUST-00440,Robert Hamilton,1954-06-13,robertgill@example.net,+33 1 40 57 62 17,"Pasadizo de Nacio Doménech 555, La Rioja, 44958",ES5767367018001714649079,FR6596992148811003221974861,Zoe Jones,ACH,255.69,JPY,2026-02-09 00:29:14,MT,GB,6.5,0,CLEAR,153.64.196.185,0d47d11c-553
TXN-003212,CUST-00901,Maggie Verdier Le Giraud,1965-11-20,niccolo91@example.com,+44117 496 0101,"Strada Amaldi, 8, 80046, San Giorgio A Cremano (NA)",IT20S8706627705822700736892,,Dott. Michela Alonzi,WIRE_TRANSFER,171.43,GBP,2025-03-18 03:15:12,HU,HK,14.7,0,CLEAR,72.149.187.220,f312469b-d97
TXN-003213,CUST-00691,Bruno Cammarata-Ortolani,1992-02-02,friedlindehering@example.org,+34877642406,"Vicolo Serlupi, 71, 39025, Stava (BZ)",FR5698657532850494138917218,,Antony Whitehouse,CASH_DEPOSIT,18217.31,EUR,2025-06-08 22:24:55,KW,LT,52.6,0,CLEAR,110.151.250.159,ff3c476f-9f0
TXN-003214,CUST-01125,Carmelo Marinetti,1982-11-22,tomeilivio@example.com,+39 3829095909,"77, rue Sanchez, 21662 Sainte Jean",GB27KABX09851309143570,,,ACH,19672.75,EUR,2026-01-08 02:53:56,LT,JP,24.3,0,CLEAR,117.215.149.67,2179b6d5-c75
TXN-003215,CUST-01064,Hugues Renaud,1959-11-08,karl-georg72@example.org,09173965209,"Borgo Ariosto, 931, 90133, Palermo (PA)",FR5233554777948041018223516,ES6150655483521657419592,Michel Pechel,CASH_WITHDRAWAL,5454.11,EUR,2025-10-31 10:54:43,VE,LT,6.3,0,CLEAR,147.1.64.16,a40724a6-0f0
TXN-003216,CUST-00053,Paul Le Roche,1949-06-16,angelamparo@example.net,+49(0)9643 906251,"9 Lowe Meadows, East Simon, LL38 8PX",DE72693975841685297188,FR9523768462647018619189274,Louise Powell,SWIFT,15052.69,USD,2025-08-26 21:48:22,EE,US,32.9,0,CLEAR,174.27.0.165,16b810a0-cee
TXN-003217,CUST-00937,Mr Alex Parsons,1994-06-09,dawnhill@example.com,842.591.3176,"Plaza de Joan Huguet 32 Puerta 4 , Pontevedra, 46753",IT73X4409290245670408920755,IT02H4983015936548842722680,,INTERNAL_TRANSFER,207.87,EUR,2025-08-23 10:09:57,AT,CZ,14.4,0,CLEAR,32.250.150.2,8ee6ed40-f68
TXN-003218,CUST-00606,Maria Conley,1998-01-30,david89@example.org,+44117 496 0018,"Via Stefano, 86 Piano 7, 11022, Brusson (AO)",ES0386360916721442866193,DE64033626754926325122,Erdal Huhn MBA.,CASH_DEPOSIT,441.95,EUR,2026-01-10 03:41:25,KP,BR,47.9,0,CLEAR,6.122.52.14,9cc131d1-619
TXN-003219,CUST-00894,Sherry Tran,1985-09-12,tomclarke@example.org,+39 3931316587,"Rotonda Romagnoli, 621 Appartamento 53, 50013, San Donnino Di Campi (FI)",GB87FSMK97575490663605,FR2547027411883165018829574,Julian Mills,SWIFT,43433.76,EUR,2026-02-04 18:22:42,SK,LB,61.8,1,ESCALATED,189.98.84.101,3ae3ffd6-c2e
TXN-003220,CUST-01047,Xavier Duval-Gauthier,1967-12-16,hollandjoanne@example.net,+34 930 784 465,"438 Evelyn Mountains Suite 995, Armstrongberg, UT 32769",IT46S3993758036945278662871,GB28DPPU58863863063481,Jackson Wilson,CASH_DEPOSIT,323.27,USD,2025-11-18 04:25:16,PL,MT,21.3,0,CLEAR,117.93.124.20,030b689f-2bc
TXN-003221,CUST-00035,Kaitlyn Moreno,1999-09-06,suzanne32@example.org,+44118 496 0051,"Alameda de Daniela Bellido 17, Melilla, 08194",DE34313345817277086219,IT12M7437603724805711870132,Donatella Pacetti,CASH_DEPOSIT,199031.92,GBP,2025-05-13 23:00:19,NG,VE,77.1,1,ESCALATED,205.159.72.164,e5cd8385-f41
TXN-003222,CUST-01153,Dr. Gertrude Wilmsen,2006-01-20,theresia68@example.com,+39 0343447595,"0371 Garcia Mews Apt. 210, West Deborahview, AK 51635",GB83XPIH18777966919255,ES0763019600126418191915,Dr June Bennett,INTERNAL_TRANSFER,246.79,JPY,2024-06-20 20:17:50,ZA,FI,23.9,0,CLEAR,25.161.172.229,5c2e858c-8b4
TXN-003223,CUST-01092,Victor Greenwood-Todd,2002-07-03,ugirard@example.org,053589379,"Callejón de Cristian Milla 27 Piso 1 , Cádiz, 39208",FR4717091975883573698772735,FR9460508455158229264876466,Carolyn Mullins,CASH_WITHDRAWAL,5040.8,JPY,2024-07-12 05:12:55,SG,ES,7.6,0,CLEAR,27.56.241.146,33e14440-f60
TXN-003224,CUST-01088,Frédérique Regnier du Delaunay,1958-01-13,hella49@example.org,+39 08249624896,"Studio 6, Joyce Falls, New Kerry, L9 5JX",IT74C4261105782993984857947,,Anthony Cortez,CASH_DEPOSIT,206.17,GBP,2024-07-24 17:04:42,CZ,YE,48.4,0,CLEAR,184.52.100.144,b953d3b4-2a0
TXN-003225,CUST-00015,Claudia Colon,1950-06-03,ssegebahn@example.org,+441632960421,"Bert-Junck-Platz 5/5, 45397 Luckau",DE93732568776928089700,FR1812012789467896822326194,,SEPA,65.64,JPY,2025-08-24 10:07:44,ZZ,AT,13.0,0,CLEAR,16.203.49.149,
TXN-003226,CUST-00869,Marisa Galiano Viña,1947-12-12,immo44@example.com,+49(0)7559 33318,"Vial de Marta Blasco 7 Puerta 3 , Badajoz, 37403",GB58YERB71446170807101,IT26O4283139336427160709586,Ximena Cobos Gonzalo,INTERNAL_TRANSFER,251.62,USD,2025-12-01 23:15:41,HK,IR,24.2,0,CLEAR,111.212.140.134,96092245-411
TXN-003227,CUST-00821,Jennifer Jones,1991-03-13,josephjoseph@example.net,02074960319,"Cañada de Plácido Ariza 6 Puerta 5 , Jaén, 12502",GB38RVXV32085459871588,ES8011938415925040155476,Cody Williams,CASH_WITHDRAWAL,-1812.6,CHF,2024-06-27 19:15:12,BG,ES,19.6,0,CLEAR,153.232.98.159,2106ff05-526
TXN-003228,CUST-00976,Genoveva Viña Cortes,1980-11-08,bheath@example.org,+443069990905,"Stretto Ippazio, 0, 15019, Strevi (AL)",GB78NIGG31481184600554,GB19QXDM12506894965562,Alexandrie Léger,ACH,642.91,EUR,2026-03-30 21:34:10,KW,CY,5.8,0,CLEAR,184.237.199.71,3ca064c2-e04
TXN-003229,CUST-00615,Carmina Pol Salvà,1947-11-02,benita65@example.net,+34 817 88 78 33,"Cuesta de Visitación Padilla 18 Piso 2 , Asturias, 03020",GB04YPII46959009541878,ES5890625064014488528960,Jessica Patel,WIRE_TRANSFER,6020.38,EUR,2024-07-22 12:04:44,IE,LB,16.2,0,CLEAR,13.75.125.28,dcdfbc8d-ccd
TXN-003230,CUST-01139,Philip Phillips,1994-05-26,natalie76@example.net,088131980,"Avenida Ignacio Botella 48 Apt. 50 , Cuenca, 45870",GB28FIEW94227850747122,DE30442317468828241932,,SEPA,1320.57,GBP,2024-10-19 15:09:01,HU,SY,18.7,0,CLEAR,50.30.253.157,1359d0c6-092
TXN-003231,CUST-00137,Graciano Guardia Batlle,1943-09-17,mglover@example.net,0534942274,"Incrocio Adriana, 66, 80051, Pianillo (NA)",GB23KTYO44047178717496,GB80UFUX72508638597344,Pierre-Frédéric Guillet,WIRE_TRANSFER,8542.7,EUR,2024-08-02 10:38:15,ZZ,LB,32.3,0,CLEAR,25.19.74.88,94e94c82-dfe
TXN-003232,CUST-00329,Kevin Hensley,1940-06-04,tassilokade@example.org,0570537457,"Hans-Ulrich-Holt-Weg 1772, 89714 Säckingen",DE13093475352441766799,GB59MGTA54835008094518,,INTERNAL_TRANSFER,405.54,USD,2024-09-25 04:00:50,FI,AU,39.4,0,CLEAR,156.32.98.78,a8a3c1ae-c3b
TXN-003233,CUST-00859,Rembrandt Scaduto,1995-10-29,etienneandree@example.com,+33 (0)4 26 80 06 29,"Scheuermannplatz 2/7, 92045 Pegnitz",DE44892620516134470445,FR8421824878721622030038809,Aránzazu Ojeda-Sales,ACH,1615.98,USD,2025-10-01 01:34:47,SY,GR,39.4,0,CLEAR,71.208.184.243,656e144d-b28
TXN-003234,CUST-00145,Julian Barker,1986-04-29,evansgerard@example.net,+44117 496 0031,"Via de Cayetana Torrecilla 96 Piso 7 , Cádiz, 43543",FR2997742576428434340757892,IT61Z8756130267833538752052,Duncan Evans-Pollard,CASH_DEPOSIT,4012.89,GBP,2024-06-04 23:02:04,RO,LV,44.7,0,CLEAR,31.111.129.221,913621d2-f6d
TXN-003235,CUST-00253,Melissa Herbert,1948-06-10,antoinettebonnet@example.com,+44(0)1414960819,"Vicolo Baggio, 75 Piano 8, 20811, Binzago (MB)",IT57Q6973544851379643979015,IT43B3887814310544943761174,,SEPA,28.14,JPY,2026-01-29 20:20:08,IE,MT,8.2,0,CLEAR,146.245.31.106,2b5700b3-835
TXN-003236,CUST-00422,Roger Morin,2006-10-13,fontaineantoinette@example.net,+34 927 249 707,"255, chemin Louise Guillot, 33510 Sainte Dorothée",FR9512658604808693514850472,DE54906311824223004864,,ACH,51768.3,USD,2024-10-21 12:19:59,NG,MM,53.6,1,ESCALATED,139.152.193.126,64799e97-22a
TXN-003237,CUST-00671,Juliette Gauthier-Dias,1994-01-14,encarnitavizcaino@example.net,+39 0345946947,"937, boulevard Klein, 63399 Dos Santos",IT19E9821018627967726671846,,Kyle Wood-Armstrong,WIRE_TRANSFER,5.3,EUR,2025-09-17 02:30:15,BG,PG,5.9,0,CLEAR,204.208.228.65,1e12c08d-cbb
TXN-003238,CUST-01074,Glenn Graham,1993-11-01,nelli64@example.com,+34 806347641,"Pasadizo de Diana Bayona 997 Piso 9 , Ávila, 05650",ES2978451181145177459261,GB74MQYV84057997152167,Emmanuelle de la Leroy,WIRE_TRANSFER,14919.7,JPY,08/31/2025,SG,SK,14.7,0,CLEAR,114.207.177.88,85f3819e-1eb
TXN-003239,CUST-00898,Elodia Acevedo Sedano,1965-01-14,pamelaobrien@example.net,+34827 564 719,"17, chemin Léger, 14919 Petitjean",FR7914288654430462922422552,ES2131510464317711017662,Herr Adalbert Reinhardt B.A.,CASH_WITHDRAWAL,6122.51,EUR,2025-09-08 04:51:26,AU,CZ,46.4,0,CLEAR,56.240.155.229,7efcd2fa-e2c
TXN-003240,CUST-00931,Roberto Lindner,1957-03-12,hesseanne-rose@example.com,830-628-2713,"Sonia-Rohleder-Weg 178, 91293 Füssen",GB61BYVU21937018288776,DE59565657829537798786,Julie Fox,CASH_DEPOSIT,51.95,EUR,2024-09-24 16:27:08,HK,KW,34.9,0,CLEAR,178.202.214.155,693d11be-90a
TXN-003241,CUST-00558,Vincenza Metella-Ortolani,1965-09-16,lagardeandre@example.net,+44(0)1632 960 884,"Vicolo Fulvio, 34 Piano 6, 70038, Terlizzi (BA)",GB15MRDL95740849629023,FR2251893790015277321850126,Dott. Guglielmo Iacovelli,WIRE_TRANSFER,159522.61,CHF,2025-09-10 09:26:21,PG,YE,60.2,1,UNDER_REVIEW,86.178.252.127,244296d8-3d3
TXN-003242,CUST-00956,Betina Förster,1972-09-23,armstrongkatherine@example.org,+39 0923296783,"26 Laura Bridge, New Mohammed, DH06 0LP",GB41CKZF47316930602169,IT04M0928265320792352570906,Philip Speer,ACH,757.38,JPY,2025-04-19 07:38:43,PT,KP,9.2,0,CLEAR,209.136.109.3,5424329d-848
TXN-003243,CUST-00998,Antonia Calbo,1960-07-15,gianni25@example.net,012302123,"726 Rita Glens, Port Harriet, HG8Y 4SA",GB37ZERU90395444909104,ES2326680575522416487762,,INTERNAL_TRANSFER,489.45,GBP,2025-06-04 03:59:49,GR,SY,4.6,0,CLEAR,50.135.5.81,d0d7baa5-9a6
TXN-003244,CUST-00212,Craig Hewitt-Banks,1976-12-07,dcarter@example.net,06254 403079,"Cuesta de Evaristo Cardona 339 Apt. 99 , Málaga, 08488",IT22J4237749490687927689336,,,WIRE_TRANSFER,17708.07,JPY,2024-10-06 07:54:36,CZ,SG,72.2,1,ESCALATED,189.173.37.118,4d9340ed-a18
TXN-003245,CUST-01013,Erik Garcia,2002-02-02,david97@example.net,+33 2 41 16 78 61,"Contrada Piermaria, 593 Piano 1, 87040, Rosario (CS)",GB34ISNX41418495013350,GB46KMZS93243753280348,Krista Gordon,INTERNAL_TRANSFER,76909.16,CHF,2025-05-05 13:42:18,EE,RO,44.0,0,CLEAR,92.152.158.228,e1f2ed9e-ce9
TXN-003246,CUST-00216,Sükrü Graf-Barth,2000-11-28,mary22@example.org,0804541132,"14, rue Briand, 47508 Fourniernec",FR6173297826237949121911724,IT83L8481579798351245758099,Manola Ferrán Torres,INTERNAL_TRANSFER,-20892.87,GBP,2025-02-07 05:35:45,CY,,16.7,0,CLEAR,64.50.123.40,3a8c7d24-a06
TXN-003247,CUST-00565,Léon Gosselin,1974-01-02,gaymarthe@example.net,(344)867-1669x311,"Flat 76, Craig Village, South Jamie, S87 4SS",FR7958366078662365133018503,FR5533074987883625603728925,Dipl.-Ing. Mareike Seifert B.Sc.,CASH_WITHDRAWAL,2253.96,JPY,2025-03-16 11:13:25,LB,LB,22.8,0,CLEAR,67.87.154.82,13bff4b9-5a2
TXN-003248,CUST-00515,Sigfrido Adán Pino,1957-10-30,julie34@example.com,903-884-3646x97217,"Cuesta Claudio España 97, Lugo, 31766",IT34P0671660104159220237825,DE96534329410797075562,Steven Ingram,CASH_WITHDRAWAL,20931.12,EUR,2025-11-07 19:36:18,LT,SY,88.6,1,SAR_FILED,219.95.221.236,1a14394d-d9f
TXN-003249,CUST-00995,Francisco Revilla Zabaleta,1971-12-06,adolfscheuermann@example.org,0547732595,"6556 Nathan Prairie, Colleenside, OR 26891",ES2181190000179505290180,DE59952727227663713069,Angel Taylor,CASH_DEPOSIT,733.34,JPY,2025-03-19 14:15:30,AT,SY,21.9,0,CLEAR,82.235.72.246,7e83d10f-738
TXN-003250,CUST-00889,Jolanda Fagotto,1940-08-25,jerometoussaint@example.com,02070298765,"PSC 3337, Box 1949, APO AP 34855",ES7090410228471909645807,,Dipl.-Ing. Hanns Rosemann B.A.,SEPA,3292.62,GBP,2025-04-11 09:54:17,JP,CZ,34.2,0,CLEAR,61.178.123.252,4eb590cf-c91
TXN-003251,CUST-01000,Christl Krause,1990-12-28,maureen16@example.net,+39 3779226075,"Sagerallee 2-3, 57393 Bad Brückenau",ES8833792072392587468537,DE28924068291917815142,Susan Gonzales,SWIFT,1163.28,JPY,03/24/2026,AT,SY,42.7,0,CLEAR,189.209.133.129,e15775e5-82b
TXN-003252,CUST-01063,Barbara Rogers,1978-10-13,gmoore@example.org,+33 6 65 44 08 89,"49683 Randall Forges, Danielside, FM 93697",GB47KPNV05455985357518,GB05TCHF15534392571863,,INTERNAL_TRANSFER,48.83,CHF,2025-06-20 22:07:35,MX,LU,22.8,0,CLEAR,125.247.89.113,ebf1081a-602
TXN-003253,CUST-00221,Glenn Hall-Burton,1959-05-24,lisandro97@example.com,016199123,"USS Kent, FPO AE 89937",GB21SXBD98952381115692,IT10Z9601205168218775161224,Fabricio Leoncio Guijarro Lluch,SWIFT,341.49,EUR,2025-02-28 23:47:45,IT,ZA,10.0,0,CLEAR,153.129.36.253,048ea1cb-b74
TXN-003254,CUST-00241,Sig. Sante Luzi,1993-06-04,guillaumemaillet@example.net,+33 (0)3 44 03 66 96,"Studio 8, Joyce Skyway, Teresaville, N0 6LJ",FR7066972089226445229322435,GB71EYBA75163638985574,Adriana del Villar,INTERNAL_TRANSFER,939.23,USD,2025-06-09 02:31:20,MX,AT,21.9,0,CLEAR,80.38.160.154,b27b8611-072
TXN-003255,CUST-00864,Dylan Kaur,1947-06-22,sabatermartin@example.net,02 35 66 55 77,"Nora-Rudolph-Allee 89/60, 46625 Perleberg",FR4789149190302284722803795,GB17INNU92581789548123,Philippine Guillet,INTERNAL_TRANSFER,489.75,CHF,2026-04-15 19:16:06,EE,IN,23.6,0,CLEAR,72.81.136.241,4c16ac69-16c
TXN-003256,CUST-00082,Kayla Patrick,1946-11-17,taylornorman@example.net,(020) 74960679,"47, avenue de Rousseau, 20491 Delorme-les-Bains",DE47521160952885618157,GB74AVAS00382425884810,Barbara Zuniga,CASH_WITHDRAWAL,1746.37,CHF,2024-07-20 20:05:57,SY,KW,14.9,0,CLEAR,209.229.65.218,b2e3de27-14a
TXN-003257,CUST-00041,Dario Gentileschi,1988-02-10,niccolo38@example.com,+44(0)1632 960086,"Contrada Valier, 60, 12032, Galleane (CN)",ES2452167139665987916175,ES5060056139105174787545,Aurelio Iriarte Cáceres,WIRE_TRANSFER,1160.67,CHF,2025-02-27 14:31:48,CA,MX,36.0,0,CLEAR,63.47.205.222,eee2a518-926
TXN-003258,CUST-00053,Ms Emma Hunt,1982-09-08,nathaliejacques@example.com,+33 (0)4 76 53 12 63,"869 White Branch Suite 670, Sweeneyton, KS 37874",FR2161508522141679676971845,DE43686189582480363597,Ciro Giunti,CASH_DEPOSIT,558625.8,JPY,2025-01-18 17:07:44,KW,US,51.8,1,SAR_FILED,4.102.224.122,58112897-f8a
TXN-003259,CUST-00674,Beverly Leonard,2000-12-21,hortenserichard@example.com,+34 807 73 82 56,"18210 Rodriguez Squares, New Jacqueline, NH 04886",FR4927637578250153444387818,FR6062332614912136307089597,Guenter Gute MBA.,WIRE_TRANSFER,2387.04,GBP,03/22/2026,FR,,41.9,0,CLEAR,158.173.194.33,91ea8619-c04
TXN-003260,CUST-00936,Seve Leocadio Carrillo Morera,1966-01-15,danielshaw@example.org,469.456.9694x0605,"Vicolo Soranzo, 6, 89132, Reggio Calabria (RC)",ES5276074669738997517637,GB06KTDE53356401811103,Mary Gould,INTERNAL_TRANSFER,9.91,GBP,2025-10-10 13:17:23,CY,,21.7,0,CLEAR,181.118.223.59,648f9dee-911
TXN-003261,CUST-00705,Miss Sheila Jones,1945-03-11,xdomingo@example.org,2726509551,"496 Eric Spring, Lake Harriettown, DT54 3FH",GB32FETT35195334912239,,George Maldonado,CASH_WITHDRAWAL,88.24,USD,04/15/2025,??,,41.3,0,CLEAR,115.81.26.79,511a471f-d52
TXN-003262,CUST-00665,Ermanno Tedesco,1981-12-19,gramscigreco@example.com,088263983,"8 Phillips Causeway, Shirleyview, W15 5XB",IT84G5701402571303900594407,DE43284684451543381321,Émilie Noël,ACH,298.24,GBP,2025-09-23 18:14:45,GB,ES,22.3,0,CLEAR,33.202.137.126,a1609892-369
TXN-003263,CUST-01144,Ani Briones Padilla,1972-08-30,lesleyatkinson@example.com,529.970.8712,"38, rue Benoît Merle, 53487 Sainte Rémy",IT41C8477219017509556368976,GB75IDNN87654859871205,Dott. Greco Disdero,INTERNAL_TRANSFER,1430.54,JPY,2025-04-17 02:47:28,GR,DK,61.2,0,CLEAR,104.144.32.99,bb89aaf1-95c
TXN-003264,CUST-00822,Beth Sherman,1993-10-17,rmyers@example.com,419.557.6967,"075 Laurie Field, Lake Lawrencehaven, MS 09649",ES0289841693693189235836,ES5778239640937074319156,Linda James,INTERNAL_TRANSFER,119.33,GBP,2025-06-16 16:21:50,MM,SI,38.7,0,CLEAR,26.34.94.240,8acff9fa-da3
TXN-003265,CUST-00183,Céline Leleu,2007-02-15,owilmsen@example.org,001-790-246-3929,"Grein Grothgasse 3-8, 20105 Bogen",GB13IYUC98622389253911,IT40V0859321704192442878362,Robert Washington,CASH_WITHDRAWAL,3456.58,GBP,2025-08-12 12:09:50,PL,JP,32.3,0,CLEAR,99.206.43.221,f3e60b70-006
TXN-003266,CUST-00467,Ing. Radmila Wende MBA.,1952-06-18,dietzrolf-dieter@example.net,+44113 496 0165,"86, rue Fleury, 63930 Lemaire-sur-Pichon",ES0650748757886037108752,IT72H3317400294313454701272,Noémi Gros,CASH_WITHDRAWAL,340.34,GBP,2025-05-09 15:49:57,IR,HK,57.7,0,CLEAR,15.212.198.119,bbef9530-da0
TXN-003267,CUST-00021,Mr Danny Johnson,2002-12-17,christelle77@example.org,836-246-0461,"Glorieta Wálter Escobar 77 Apt. 52 , Álava, 28427",DE15621288407858471989,FR8312508730948128815561945,Prof. Cetin Ernst MBA.,SEPA,98.46,CHF,2026-04-19 23:50:05,AT,,17.9,0,CLEAR,62.226.24.241,c73c5543-a84
TXN-003268,CUST-00382,Trevor Walsh,1959-01-23,cifuentestere@example.net,(01632) 960 155,"rue Blanc, 19488 Langlois-sur-Roche",IT48P7929202289568800594233,FR9637152422477185889526169,Serafina Alonzi,INTERNAL_TRANSFER,155.33,CHF,2024-09-14 16:59:02,IR,JP,28.8,0,CLEAR,30.11.194.157,ad50f8f5-1ab
TXN-003269,CUST-00995,Cécile Jacques du Delorme,1945-10-11,lindaschenk@example.com,+49(0)9480 499040,"Rotonda Chigi, 2 Piano 4, 35034, Lanzetta (PD)",FR4510330939852424779344783,IT93K5653370854496553473763,Michael Gonzales,CASH_WITHDRAWAL,88.38,GBP,2025-07-24 19:42:41,SE,HU,32.5,0,CLEAR,66.200.40.200,
TXN-003270,CUST-00327,Carlito Iglesia Carretero,1948-05-24,ashleypower@example.com,010103468,"Acceso de Morena Carbó 31 Puerta 7 , Teruel, 04638",GB77AAJE07779567212728,IT56G2347745350520403400567,Kenneth Porter,CASH_DEPOSIT,42210.05,GBP,07/29/2024,GB,EE,85.1,1,SAR_FILED,39.65.239.59,3c5453d6-b08
TXN-003271,CUST-01192,Sig.ra Rosaria Tiepolo,1981-09-22,arthur97@example.com,+33 1 72 71 06 75,"Neuschäfergasse 917, 45193 Wismar",ES0287477472316389329935,GB52OGMM27589090901852,Melissa Todd,CASH_WITHDRAWAL,2015.06,JPY,2025-02-20 04:26:28,PT,,13.7,0,CLEAR,76.17.177.118,9ce50802-eab
TXN-003272,CUST-01148,Tristan Denis,1969-02-25,gail90@example.net,841-646-5224x2543,"Stretto Oliboni, 2 Piano 0, 13812, Balma Biellese (BI)",GB84DZPC69573569406384,GB70JNXE90998123207654,Rémy Bouchet du Bouchet,CASH_WITHDRAWAL,6735.99,JPY,2025-07-08 15:56:55,YE,MM,46.4,0,CLEAR,145.80.97.169,026525c0-506
TXN-003273,CUST-00816,Adora Landa Milla,1955-01-11,emartin@example.net,+34824 86 93 40,"45728 Rodriguez Underpass, New Devon, TN 42127",GB47JXMH22200732625892,IT74N2134108227424441869977,Abdul Hahn-Drub,SWIFT,163.97,EUR,2025-06-26 08:00:35,HK,PL,4.2,0,CLEAR,3.159.63.221,344d96c3-44d
TXN-003274,CUST-00186,Jake Williamson,2007-01-08,helmarhauffer@example.net,0363403132,"Marcella-Rogge-Platz 5486, 78777 Cottbus",GB08FZAI89409417348319,ES1532056589243470675070,Georg Finke,SEPA,1345.77,JPY,2025-04-17 01:17:51,SE,BE,48.1,0,CLEAR,54.227.214.46,7e7d5918-5c4
